Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wyoming.txt,"(6, 55.743745499999996)","(3, 14.9165726)","(8, 12.591959999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/economyofbahrain.txt,"(13, 79.2306917)","(6, 10.6650063)","(4, 5.1228036999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/heaven.txt,"(19, 68.5889846)","(10, 16.900015099999997)","(0, 7.597914)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rowennadavis.txt,"(3, 29.2898149)","(17, 29.095323)","(8, 16.5824324)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/google.txt,"(12, 60.7938397)","(13, 15.4818166)","(10, 13.096215899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/premrawat.txt,"(19, 45.3923853)","(17, 21.127048600000002)","(10, 15.9308799)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/manchestercitycentre.txt,"(8, 89.1038645)","(11, 5.7097245)","(17, 1.8150917999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comiclo.txt,"(18, 56.1374269)","(17, 14.660279200000002)","(10, 10.689230199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/usenet.txt,"(12, 65.7652803)","(10, 12.0873333)","(13, 11.7689716)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/directshiftgearbox.txt,"(4, 86.689458)","(10, 4.8803168)","(13, 4.4168867)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/zainbhikha.txt,"(14, 68.6970202)","(19, 10.6100664)","(6, 9.576396299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aeonthelema.txt,"(19, 69.84178800000001)","(10, 26.631036400000003)","(0, 1.4404215)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/districtheating.txt,"(4, 55.6128254)","(8, 20.7688841)","(13, 12.2699058)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vajrayana.txt,"(19, 77.0380413)","(10, 16.7585485)","(5, 1.9608665)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ipad.txt,"(12, 79.8464252)","(4, 6.8833589)","(13, 5.0292761)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nkvd.txt,"(5, 60.8483543)","(7, 19.2909802)","(13, 10.9051755)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gamecity.txt,"(18, 43.0684079)","(8, 28.730933199999996)","(17, 13.4078581)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vf1valkyrie.txt,"(16, 57.521472900000006)","(4, 35.1553699)","(18, 2.3587565)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/maynardjameskeenan.txt,"(14, 55.9861622)","(17, 23.5448759)","(10, 9.630480700000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cvspharmacy.txt,"(13, 54.738116000000005)","(15, 26.992624399999997)","(17, 13.1576385)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediachanginguse.txt,"(16, 48.1982717)","(10, 47.0245157)","(13, 2.1441103999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dariogradi.txt,"(1, 57.1484739)","(17, 21.6392657)","(13, 7.899281499999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofjerichoepisode.txt,"(0, 67.1314761)","(5, 16.5175634)","(17, 10.1096976)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mattdamon.txt,"(18, 52.899170399999996)","(17, 30.093266200000002)","(10, 4.3000617)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sharibelafonte.txt,"(17, 53.5609145)","(18, 27.294743500000003)","(0, 9.7051368)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nationalicecentre.txt,"(1, 39.2434052)","(8, 35.6563101)","(4, 10.6414733)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mendhamboroughnewjer.txt,"(3, 46.9785236)","(8, 36.4205707)","(9, 10.137716)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/computernetworkprogr.txt,"(12, 86.7511327)","(10, 7.407045900000001)","(3, 4.5690073)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/50140sharps.txt,"(4, 83.1547339)","(1, 7.2713794)","(17, 3.8370374999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/prospermarketplace.txt,"(13, 92.5263496)","(2, 2.663343)","(10, 2.3618578)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lahistoriarickymarti.txt,"(14, 81.4087165)","(7, 13.4744779)","(1, 1.9858757)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/postback.txt,"(12, 63.4371114)","(10, 26.1218292)","(13, 5.174373699999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/harringay.txt,"(8, 89.1752522)","(10, 3.5839735999999998)","(2, 2.7883294)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hysongreen.txt,"(8, 82.2871757)","(6, 3.6782968)","(0, 3.4443216)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tummile.txt,"(18, 66.1646456)","(0, 14.693958400000001)","(14, 5.7735079)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tymurray.txt,"(17, 48.0074873)","(1, 46.4511873)","(14, 2.0512409999999996)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/historyofnottingham.txt,"(8, 82.0486348)","(6, 7.310709699999999)","(4, 4.1001379)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/equusplay.txt,"(17, 40.5143389)","(0, 30.6071582)","(18, 16.7518405)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/deplorableword.txt,"(0, 62.1368837)","(10, 17.3498063)","(5, 15.760780299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/amphetamine.txt,"(15, 92.43518859999999)","(10, 2.8469640000000003)","(2, 2.4798467)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marcuspaige.txt,"(1, 76.6402703)","(17, 13.1618648)","(9, 8.6337995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/devonaoki.txt,"(17, 56.6382806)","(14, 18.297308700000002)","(18, 18.0065454)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cortlandohio.txt,"(8, 84.0398121)","(6, 9.1201034)","(17, 6.1410149999999994)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediawikipediasi.txt,"(10, 55.6995559)","(13, 22.1184427)","(17, 12.1993019)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoflondonrailways.txt,"(8, 70.8297909)","(11, 27.5824165)","(9, 0.5391599)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/captaincookhawaii.txt,"(8, 82.8332602)","(17, 12.0536072)","(6, 4.6791753)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tonyrezko.txt,"(3, 34.9553776)","(13, 33.3737471)","(17, 25.6435187)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shelsilverstein.txt,"(17, 50.68734499999999)","(14, 19.652019000000003)","(18, 10.9935402)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lowerdauphinhighscho.txt,"(9, 77.8183737)","(13, 16.018842499999998)","(15, 3.3485133)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cableone.txt,"(13, 43.6858392)","(11, 35.5756788)","(17, 16.260288)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comparisonoftheak47a.txt,"(4, 72.5923227)","(5, 12.3982534)","(10, 5.5864354)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/critiqueofthekantian.txt,"(10, 92.4819795)","(2, 5.0299933999999995)","(19, 1.9360115)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/coraledgelrtstation.txt,"(11, 91.8037616)","(8, 5.8837269999999995)","(10, 0.7766900999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kryptos.txt,"(2, 26.358491299999997)","(12, 15.105748199999999)","(17, 13.681323500000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/womeninpostclassical.txt,"(7, 41.9966724)","(5, 24.956609699999998)","(0, 12.1768844)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/towline.txt,"(16, 83.6079073)","(4, 6.4176459)","(17, 4.5434298)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/churchofscientology.txt,"(13, 52.551073)","(17, 13.637476600000001)","(19, 11.4791595)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brothalynchhung.txt,"(14, 63.434255500000006)","(17, 12.972561599999999)","(18, 10.6078738)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/xfs.txt,"(12, 90.71943590000001)","(2, 5.6461396)","(10, 1.5626780999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ludwigvonmises.txt,"(7, 49.3568975)","(10, 18.3311263)","(17, 15.6386361)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sopranosaxophone.txt,"(14, 60.47219929999999)","(17, 12.333823200000001)","(2, 10.6680159)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/swf.txt,"(12, 94.40974399999999)","(18, 2.3046868000000003)","(2, 1.6222415000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pearlnecklacesexuali.txt,"(10, 35.358244500000005)","(17, 18.865774299999998)","(0, 15.6056118)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sallisawoklahoma.txt,"(8, 59.6927485)","(17, 24.8669718)","(13, 8.6724698)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fatherstretchmyhands.txt,"(14, 74.2611362)","(17, 10.5907854)","(1, 4.8931806)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rayharryhausen.txt,"(18, 58.2542711)","(17, 25.7570928)","(8, 5.2311042)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/malcolmsubban.txt,"(1, 91.6995168)","(17, 6.2618629)","(6, 1.0735289000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/barrygardiner.txt,"(3, 50.4913267)","(13, 17.706023300000002)","(17, 13.030913799999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/silkroadmarketplace.txt,"(13, 73.90349379999999)","(17, 14.089855100000001)","(12, 6.7428229)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/heathshuler.txt,"(3, 56.7918525)","(17, 15.0055566)","(1, 11.6967172)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cambioband.txt,"(14, 81.1536699)","(17, 9.0293671)","(13, 8.2883956)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/albania.txt,"(6, 61.9025661)","(7, 10.1842757)","(13, 8.097696899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cruft.txt,"(12, 46.5681693)","(10, 31.918946)","(17, 6.736700099999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mariebiscuit.txt,"(15, 56.3639813)","(7, 18.7364356)","(11, 7.3203381)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fozziebear.txt,"(16, 30.1177226)","(17, 21.0391698)","(0, 19.970742299999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/7.txt,"(19, 23.6613557)","(2, 15.31994)","(0, 14.5324397)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/barabbas.txt,"(19, 56.8375376)","(0, 10.2249789)","(17, 8.7197843)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/exomars.txt,"(2, 63.3764742)","(13, 18.9248437)","(4, 12.9168511)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/oxfordcircus.txt,"(10, 25.411329900000002)","(12, 22.390068799999998)","(11, 22.1446486)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofsouthparkchara.txt,"(0, 56.4109811)","(17, 19.7846341)","(10, 9.5575684)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/boleskinehouse.txt,"(0, 34.624130199999996)","(8, 29.6294967)","(17, 16.8007384)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/khalistanmovement.txt,"(19, 38.6333283)","(5, 32.563731600000004)","(13, 12.122140100000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brilliantlegacy.txt,"(18, 58.4548574)","(0, 19.2469899)","(5, 7.3169276000000005)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnnyappleseed.txt,"(17, 62.6987752)","(8, 12.367461200000001)","(0, 8.8531469)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jayhowell.txt,"(1, 88.7923699)","(17, 9.6676568)","(14, 0.6822932)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theniggerofthenarcis.txt,"(10, 46.5871049)","(17, 31.676750300000002)","(5, 10.557121899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/latingamma.txt,"(9, 44.0051022)","(10, 25.411329900000002)","(17, 5.2592442)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marklevin.txt,"(3, 38.4489366)","(17, 33.6184364)","(10, 16.1871066)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/opel.txt,"(4, 71.5451558)","(13, 13.513077000000001)","(17, 2.5826081)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/spirituality.txt,"(19, 51.725607100000005)","(10, 40.1029507)","(17, 3.0592954)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cuckoosniper.txt,"(10, 28.251609300000002)","(5, 23.7041527)","(7, 21.5297162)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vestaviahillshighsch.txt,"(9, 47.5759217)","(17, 26.2958417)","(1, 20.9286405)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/blockchain.txt,"(12, 52.22420519999999)","(13, 32.3450781)","(10, 13.0523366)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/overhaulin.txt,"(0, 60.1163555)","(17, 23.6897451)","(4, 13.075429199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/campussuperstarseaso.txt,"(14, 93.0638329)","(9, 6.1187706)","(11, 0.5635895999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/syriancivilwar.txt,"(5, 81.6945322)","(13, 8.7459916)","(3, 5.6922615)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/methodacting.txt,"(10, 38.9733388)","(18, 37.9313002)","(17, 9.2554122)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bittorrent.txt,"(12, 80.41927079999999)","(13, 10.7354558)","(10, 6.444488499999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/beck.txt,"(14, 67.63816390000001)","(17, 18.7209142)","(10, 4.6840035)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/allsparks.txt,"(14, 86.4221232)","(10, 6.593152100000001)","(7, 3.2334854)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stackoverflow.txt,"(12, 44.606721)","(10, 33.948081200000004)","(13, 15.6277648)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/royalcollege.txt,"(9, 80.8559555)","(8, 13.599304)","(13, 3.5848031000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gunpowder.txt,"(4, 50.6772117)","(5, 11.3411804)","(15, 9.6108339)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediareferencede.txt,"(10, 80.1763904)","(19, 4.6756013)","(0, 4.2852884)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thewachowskis.txt,"(18, 66.03739709999999)","(17, 18.5806356)","(10, 10.7913895)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/singaporerafflesmusi.txt,"(9, 64.2743033)","(14, 31.776944099999998)","(5, 1.8962344)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marineaircontrolgrou.txt,"(5, 79.8357887)","(4, 8.6095871)","(11, 5.3806657)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/redcloud.txt,"(5, 64.5877436)","(17, 24.3701328)","(6, 8.6654898)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/goldersgreen.txt,"(8, 76.3508549)","(17, 11.5719386)","(19, 6.3832827)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/australiafirstparty.txt,"(3, 71.6233586)","(13, 9.5065332)","(17, 8.4687108)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/regulationandprevale.txt,"(15, 46.850180699999996)","(13, 29.595226099999998)","(9, 18.4312723)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediawikiproject.txt,"(10, 46.535622)","(12, 40.7256093)","(14, 9.5301682)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/takeover.txt,"(13, 86.7979899)","(10, 7.9110516)","(11, 2.4162148)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mooroolbarkcollege.txt,"(9, 41.2998867)","(8, 23.2241395)","(6, 16.5845091)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/securityhacker.txt,"(12, 41.2738266)","(10, 20.1858698)","(13, 18.30616)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/scottstapp.txt,"(14, 69.15759580000001)","(17, 18.933433)","(13, 5.7622619)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/firstaid.txt,"(15, 51.2251414)","(10, 13.8294467)","(9, 9.9009284)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hayaomiyazaki.txt,"(18, 65.7547161)","(10, 16.3532732)","(17, 6.8857523)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/broadwaytheatre.txt,"(17, 41.3777866)","(14, 20.572590499999997)","(8, 15.9766476)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoftransformersro.txt,"(16, 72.4098778)","(0, 6.3985824)","(4, 6.3527158)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rossendaleradio.txt,"(11, 37.9555168)","(14, 21.4267347)","(13, 18.6890043)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/emarat.txt,"(12, 51.0144086)","(13, 34.9628483)","(6, 6.0067049)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/1922cantonbulldogsse.txt,"(1, 91.1311254)","(17, 8.4925569)","(10, 0.0531)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sookepotholesprovinc.txt,"(8, 79.23886949999999)","(6, 13.808199700000001)","(2, 2.8776665)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cypherpunksbook.txt,"(13, 46.234350299999996)","(10, 32.9035462)","(17, 9.8638964)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shelbychartertownshi.txt,"(8, 77.9725857)","(17, 14.561206900000002)","(3, 4.455005900000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/renminbi.txt,"(13, 75.6188542)","(5, 11.5124001)","(6, 4.9938611)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michelrogerlafosse.txt,"(7, 44.8722714)","(17, 36.004662599999996)","(10, 13.7435902)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/krzysztofpenderecki.txt,"(7, 38.327329500000005)","(14, 27.238591099999997)","(9, 12.920427700000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kde.txt,"(12, 64.006659)","(13, 8.2184252)","(9, 7.5225738)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/trikaya.txt,"(19, 82.9361099)","(10, 13.328546999999999)","(2, 3.0008422)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/birdsongdisambiguati.txt,"(14, 59.4914972)","(18, 14.7424962)","(17, 12.8556861)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williambreeze.txt,"(19, 48.3895827)","(17, 29.906855399999998)","(8, 6.786241899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tobeornottobe.txt,"(0, 56.4041052)","(10, 20.7055376)","(7, 5.6662569000000005)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/persistentuniformres.txt,"(12, 85.26072169999999)","(10, 12.0779876)","(13, 2.3521373000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/darknetdisambiguatio.txt,"(12, 45.1901934)","(16, 27.684485199999997)","(17, 14.911733)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/youngearthcreationis.txt,"(10, 40.6830024)","(19, 34.9941611)","(2, 7.2001268)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/millbank.txt,"(8, 83.3053188)","(5, 5.4337415)","(11, 2.9647461)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofinternetchesss.txt,"(1, 58.7438382)","(12, 29.4796714)","(13, 7.034017100000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoflaptopbrandsan.txt,"(12, 50.489216000000006)","(13, 30.171177500000002)","(6, 7.4576843)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/d1grandprix.txt,"(4, 51.7348397)","(1, 27.1889713)","(18, 12.9147335)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/waterwayrecoverygrou.txt,"(8, 32.238226)","(11, 29.8256056)","(10, 11.6466599)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/flan.txt,"(15, 57.5338228)","(6, 30.5103979)","(7, 10.2115994)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kandyanconvention.txt,"(9, 39.7870505)","(5, 36.2979264)","(13, 12.6117236)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/colinboulton.txt,"(1, 81.2877247)","(8, 9.0261367)","(17, 5.9483533)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/videoclip.txt,"(13, 27.58545)","(12, 27.4246551)","(18, 15.9062529)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/illegitiminoncarboru.txt,"(10, 49.229556200000005)","(7, 17.1199386)","(14, 8.576297400000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/speech.txt,"(10, 53.9409421)","(15, 26.750990299999998)","(2, 8.4577374)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/raisin.txt,"(15, 87.3870697)","(6, 5.9337435)","(2, 3.3736311)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gaiaonline.txt,"(13, 33.5620512)","(18, 23.7087215)","(12, 17.799372299999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mcmartinpreschooltri.txt,"(17, 46.2155961)","(10, 24.0491185)","(13, 22.7355216)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/antiguaguatemala.txt,"(7, 40.3446217)","(8, 24.1676211)","(6, 9.4399311)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/physician.txt,"(9, 59.5303339)","(10, 22.1956601)","(15, 10.2412769)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/anatolianhypothesis.txt,"(6, 63.921807799999996)","(10, 17.6402924)","(4, 10.4863443)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sneakerpimps.txt,"(14, 73.2930969)","(17, 17.308800299999998)","(0, 2.6597812)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/philipyeo.txt,"(9, 57.1651492)","(13, 24.6750034)","(3, 5.713637299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/terryvirgo.txt,"(19, 61.468980900000005)","(10, 22.5589605)","(17, 10.3449793)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ankhefenkhonsui.txt,"(19, 83.6320461)","(10, 8.6155357)","(7, 4.1366696)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sergeharoche.txt,"(2, 35.6331195)","(9, 32.8266956)","(17, 18.3368546)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alancolmes.txt,"(17, 66.4676335)","(11, 12.2315745)","(3, 9.6600292)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/croatia.txt,"(7, 34.153835)","(6, 31.1738016)","(13, 13.4055426)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/valentinesday.txt,"(19, 49.0820104)","(13, 7.6305575)","(14, 7.1364206)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/italians.txt,"(7, 53.535073)","(6, 27.038608600000003)","(10, 5.1405151)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/magicsquare.txt,"(2, 88.6983372)","(19, 6.2316227)","(7, 1.900706)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/leggettplatt.txt,"(4, 55.21927720000001)","(13, 32.1697618)","(17, 11.1773794)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/billygraham.txt,"(17, 58.5523501)","(3, 14.418806400000001)","(19, 11.686021100000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/litebrite.txt,"(4, 33.4246521)","(16, 29.566880499999996)","(12, 14.8081836)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/walterhennig.txt,"(13, 77.2611438)","(6, 10.372891300000001)","(17, 9.4301457)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carlywitwicky.txt,"(16, 56.403289199999996)","(0, 24.6498111)","(17, 9.3315682)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/peggingsexualpractic.txt,"(10, 51.462370199999995)","(18, 19.9457832)","(17, 18.1868452)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hermannvonhelmholtz.txt,"(2, 45.696068499999996)","(10, 21.2840027)","(7, 15.1247197)"
