Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/politicallyincorrect.txt,"(5, 59.25780563801545)","(7, 21.566826982291865)","(30, 9.533603456876023)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ifididit.txt,"(7, 39.83480978909761)","(30, 25.30100816376832)","(5, 14.093884144560848)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shimercollege.txt,"(27, 56.45643203363277)","(30, 13.17048588814202)","(13, 13.048554828754904)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/instantrunoffvoting.txt,"(16, 62.57126960147797)","(13, 23.297882345591905)","(7, 5.520225157791633)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/distributednetworkin.txt,"(10, 50.342460805309884)","(25, 24.633995139505625)","(13, 14.945724448210346)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yuliatymoshenko.txt,"(16, 57.617709414520526)","(7, 18.55811949716564)","(1, 7.405066536073152)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/adamkokesh.txt,"(7, 70.36304716535598)","(5, 6.432277793917178)","(14, 5.619414520033525)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tunisia.txt,"(6, 58.84354743134557)","(14, 16.67786892623461)","(1, 5.885057363262098)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wollaton.txt,"(26, 84.59554959937499)","(30, 7.3079563890844925)","(27, 3.590132700645117)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/allopathic.txt,"(18, 43.28188003967214)","(13, 22.40533821224995)","(22, 20.12185779595609)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/advancedwirelessserv.txt,"(25, 40.81233866792683)","(1, 25.096267396630935)","(10, 6.563723508886935)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bitchcraftamericanho.txt,"(28, 63.94371048375196)","(30, 13.007349711229818)","(3, 9.555764638295885)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sunfighter.txt,"(21, 55.35775479368088)","(28, 14.892607793623657)","(30, 11.083363468729338)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yotamhalperin.txt,"(29, 88.45695326505741)","(14, 6.519703402222361)","(9, 2.009904317524587)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonboroughofcamde.txt,"(26, 79.781630446491)","(27, 5.7504040559244425)","(6, 4.4727378286701835)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/queenseondeoktvserie.txt,"(15, 52.99687582001605)","(30, 16.508248670279947)","(28, 9.100821036787174)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediaconflictofi.txt,"(12, 24.90333117870046)","(2, 24.41305044790346)","(13, 6.695592045563877)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rapidshare.txt,"(10, 60.85049294054174)","(1, 13.021257393009227)","(7, 9.999394649018106)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mittromney.txt,"(7, 56.978326606974214)","(1, 18.265448497476704)","(30, 8.70828719580525)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/saintanselmcollege.txt,"(27, 65.27467112404996)","(30, 12.437399283363272)","(13, 5.995012330449751)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/squaringthecircle.txt,"(19, 53.449548806719605)","(13, 14.293970522040958)","(30, 12.394062978890918)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/montgomeryward.txt,"(1, 70.0147780170752)","(26, 10.607243120330258)","(30, 5.238208828182968)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thequickbrownfoxjump.txt,"(13, 31.813708373321788)","(11, 18.083591666432717)","(30, 17.480867860663622)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/damarisjohnson.txt,"(29, 75.79243381456612)","(7, 10.70229062988526)","(27, 7.886938544745383)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gooddelivery.txt,"(1, 36.52233815046084)","(2, 26.67843025733146)","(13, 23.384102189080522)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/googlestreetview.txt,"(25, 15.152242555369646)","(10, 13.99876121440157)","(26, 13.496579336684833)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kawasakioh1.txt,"(20, 59.308017043014395)","(2, 17.23597641571854)","(13, 11.186087571264173)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nearthreatenedspecie.txt,"(6, 65.13778423156329)","(13, 33.48932298568136)","(30, 0.18954157990044382)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/freddykrueger.txt,"(28, 61.74954157708243)","(3, 10.552596974881231)","(17, 6.416081075176219)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carlism.txt,"(9, 43.56012489716497)","(14, 22.409936572924355)","(30, 9.965668939823422)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/solarlodge.txt,"(7, 37.82852657670489)","(12, 24.376745351814737)","(30, 17.521818582816923)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jacobsenvkatzer.txt,"(10, 37.41552687212119)","(7, 22.12737497834946)","(13, 20.41435174466978)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carllang.txt,"(16, 55.70128175980773)","(4, 16.86484340301123)","(6, 10.581635112130602)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rutabaga.txt,"(24, 54.41256038599512)","(6, 15.327788464996011)","(30, 13.074930018872658)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/reificationcomputers.txt,"(13, 51.19231545604352)","(25, 44.83622777424085)","(16, 2.8630329397844307)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ok.txt,"(30, 35.069592922909486)","(5, 32.48419941979018)","(7, 6.7703806303322205)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thegreenmilefilm.txt,"(3, 55.90473825459994)","(28, 15.100270374896052)","(30, 14.620164246384679)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stevetisch.txt,"(3, 40.955491834242046)","(30, 26.382959013620084)","(27, 11.720197956925412)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carbidelamp.txt,"(24, 69.33300920930222)","(2, 6.167037628747774)","(30, 5.52131698946934)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vinegar.txt,"(24, 85.37631420162916)","(6, 4.747757428097223)","(22, 2.9510398220133442)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/oldstreetstation.txt,"(26, 87.22214775722216)","(20, 3.0792200773435514)","(28, 2.760272017192238)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thepowerpuffgirls.txt,"(5, 44.71934231886686)","(3, 27.319640893065504)","(28, 6.569235397305065)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediathirdopinio.txt,"(13, 95.85396198151045)","(7, 2.7920597009557917)","(1, 0.890630848883384)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/emeter.txt,"(13, 20.903654312859317)","(15, 19.295793053098155)","(7, 13.913492386116092)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ptccreoelementspro.txt,"(25, 70.6919915173616)","(19, 15.609131740009847)","(13, 8.721290234794592)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thetravelernovel.txt,"(28, 43.23186013074005)","(13, 15.241297803097357)","(8, 10.287810566316168)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/socialistinternation.txt,"(16, 86.01597719181619)","(9, 3.187152535290231)","(14, 3.05788097004203)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/potassiumdichromate.txt,"(24, 75.3143474185324)","(22, 10.980333563203653)","(13, 5.029498135494295)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rationalefortheiraqw.txt,"(14, 55.92921260981257)","(7, 21.90889263061879)","(13, 15.345776548053722)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/harrylever.txt,"(29, 71.46678422819421)","(30, 19.174027209407665)","(28, 4.297683702006243)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vgt.txt,"(2, 24.95600382680793)","(7, 21.553759131798568)","(9, 17.866879764959453)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/halturner.txt,"(7, 72.54401398657815)","(5, 11.741996343702507)","(10, 4.621094503676719)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stewartjackson.txt,"(7, 44.725084134112905)","(16, 25.136321048375954)","(30, 12.94842016609702)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/melotron.txt,"(21, 51.048816400919684)","(4, 29.492536358964593)","(28, 3.6576739042665576)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bobbyandonov.txt,"(21, 62.96506458284217)","(5, 12.355977724370112)","(30, 12.08781287453256)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vivthomas.txt,"(3, 34.11134495693477)","(30, 26.04676127438105)","(10, 9.315052683776505)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/normacruz.txt,"(7, 40.24722500911809)","(30, 25.403458811395247)","(3, 9.23012762381663)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ipv6.txt,"(10, 69.43523977146721)","(25, 15.836516028241096)","(13, 10.417641146234697)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/doctorofmedicine.txt,"(18, 92.95582565969438)","(13, 2.396634307734719)","(27, 1.3897742165910403)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/themeadowsnottingham.txt,"(26, 86.30593764679124)","(13, 4.926550851734827)","(1, 4.598972952170058)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mitsubishimotors.txt,"(2, 51.764718475633785)","(1, 35.00328152189257)","(15, 3.393396857753724)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/conduittoolbar.txt,"(10, 52.46979208493347)","(1, 27.094740860377343)","(25, 8.846285306945036)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/charlesdegaulle.txt,"(14, 61.683711542491636)","(30, 18.062526912879857)","(13, 7.216696487813991)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mkarunanidhi.txt,"(16, 65.46700368297526)","(30, 16.856199063783848)","(3, 6.103363265949638)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tsutomumiyazaki.txt,"(28, 30.475948018003056)","(30, 26.924001444712093)","(7, 18.894962077783642)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediaeditfilterf.txt,"(13, 54.757919817770194)","(10, 30.65589999211122)","(28, 3.737550372440104)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/apollo12.txt,"(20, 73.59476683483388)","(30, 7.5216423700694905)","(13, 4.851893273022174)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/masterchefusseason3.txt,"(5, 74.7024083661082)","(24, 11.584983575477487)","(28, 6.157412972938501)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/freedomofreligion.txt,"(8, 52.02197909592711)","(7, 12.178609287900288)","(6, 10.895044086085337)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sigmamudelta.txt,"(27, 68.7021971906834)","(18, 10.165132321707597)","(30, 9.955887150684386)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/harker.txt,"(27, 25.316999049057337)","(4, 20.59625298395706)","(23, 19.404590564539877)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aleppo.txt,"(9, 33.88244742855912)","(14, 26.681271924397855)","(26, 14.013904330871268)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/chrisdibona.txt,"(25, 34.499447646118)","(27, 25.680584813939284)","(5, 14.182526308748301)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2010copalibertadores.txt,"(29, 96.45655046665618)","(9, 2.783179314393795)","(13, 0.36392523737828764)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/islamincambodia.txt,"(11, 33.31079258781969)","(14, 33.19503187357489)","(6, 13.671358164988263)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eddiemurphy.txt,"(3, 64.5027761631562)","(30, 10.983607923736404)","(21, 8.482301872164324)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jamesbondinvideogame.txt,"(23, 62.28145333765555)","(3, 19.665306683198235)","(13, 6.76945457771437)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ladyofthelake.txt,"(28, 59.389813761624445)","(30, 26.531462574867092)","(13, 3.216395734026531)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brisbane.txt,"(26, 57.305257877795455)","(6, 11.86162255971368)","(29, 7.031406032106583)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kenham.txt,"(8, 37.623134303824166)","(27, 15.212040502652899)","(30, 10.68074023179985)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofsupernaturalch.txt,"(28, 92.71068261289865)","(13, 3.2786781909512523)","(30, 2.356976730194931)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bulmerfamily.txt,"(30, 71.460070115726)","(26, 22.8093299093408)","(7, 3.072822097455811)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/macintoshperforma.txt,"(25, 75.44233888505147)","(1, 17.965851322758684)","(13, 2.5097197402299045)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/heatonmanorschool.txt,"(26, 52.44171900766595)","(27, 32.887474887586706)","(13, 7.801932593706367)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoffatwas.txt,"(14, 63.48235796545938)","(8, 12.403939627135014)","(13, 9.214976083880744)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lebanesecivilwar.txt,"(14, 86.45795732089852)","(13, 4.172907267265215)","(6, 3.1667198455243906)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/springwoodrailwaysta.txt,"(26, 83.06835071954252)","(13, 7.475107552211706)","(12, 7.200645285877487)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/heinrichboere.txt,"(14, 42.06219489621879)","(7, 30.63666087080091)","(30, 11.666303338768174)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/manchesterpiccadilly.txt,"(26, 92.22362037806924)","(13, 2.996607613324391)","(1, 2.5597471887987733)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/frenchlegislativeele.txt,"(16, 77.73828300683262)","(29, 6.066311325184657)","(13, 4.544836393868754)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediatutorialfor.txt,"(3, 25.634464507615462)","(25, 24.740003179179162)","(13, 6.695592045563877)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/chaosmagic.txt,"(12, 35.752930911294115)","(13, 28.12951749645319)","(8, 15.92322142209406)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/historyofwwe.txt,"(29, 58.25202700990254)","(5, 13.15898516706726)","(30, 7.939380495844089)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lac.txt,"(24, 77.8726461648916)","(6, 10.097336465934442)","(16, 3.4394551734581946)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/historyofthrissur.txt,"(9, 40.2436815104236)","(6, 15.63977569911408)","(14, 10.082231237636236)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofearthstarships.txt,"(20, 40.53025701921988)","(17, 37.603857134448035)","(28, 10.037909439035833)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hippie.txt,"(21, 31.723905925407358)","(30, 22.244875190790957)","(8, 14.089515804479335)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ukhruldistrict.txt,"(11, 39.55215033905651)","(6, 20.674606038581388)","(26, 17.81497600179985)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rationalism.txt,"(8, 62.99183505261474)","(13, 33.098598137262016)","(19, 2.1962154408148744)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/supersmashbrosbrawl.txt,"(23, 70.84089985746672)","(13, 13.583564089144565)","(25, 3.260583279796402)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/denialofserviceattac.txt,"(10, 64.36341257471632)","(13, 19.86246524982156)","(25, 6.877072481569393)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johndelancie.txt,"(3, 24.663005095284955)","(5, 19.237167722759946)","(30, 13.425986033834905)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sonsofanarchy.txt,"(5, 36.98279432855101)","(28, 24.098635165005973)","(3, 9.59963700344365)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/seriea.txt,"(29, 73.2303264959509)","(9, 15.927902962425975)","(6, 3.0276557669445356)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bottlegarden.txt,"(24, 61.139893264354065)","(26, 17.28835301254222)","(22, 11.222888472140124)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/annehelm.txt,"(5, 35.001746685435485)","(30, 21.350147206451066)","(3, 19.138968363751736)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/foucaultspendulum.txt,"(28, 33.95643293030195)","(8, 24.316720502313213)","(13, 17.614707581301133)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/castesysteminsrilank.txt,"(16, 41.188989808523004)","(6, 29.85945055180032)","(11, 11.133580002695908)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/northwestnorfolkukpa.txt,"(16, 48.026002716840246)","(26, 40.39316318382922)","(30, 4.3621504839600025)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/river.txt,"(6, 50.29868410847791)","(24, 15.816771618266076)","(19, 15.566140418925334)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/elizabethiofengland.txt,"(30, 63.35890638835563)","(14, 15.095028887514767)","(8, 6.197647909379784)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eastmidlands.txt,"(26, 63.7808872386523)","(1, 6.632840297183637)","(24, 6.605745832206525)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/clinicalpsychology.txt,"(18, 40.20426682735491)","(13, 30.503054408795855)","(22, 20.50253361347446)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pampers.txt,"(24, 48.43476165829282)","(5, 9.498939757752394)","(30, 8.249102554259197)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ugandaantihomosexual.txt,"(7, 64.0426649589892)","(8, 11.106954676786264)","(13, 9.849956062997729)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wnbc.txt,"(5, 76.65042473490793)","(1, 5.556027858889301)","(30, 4.237102977229017)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brucekalexander.txt,"(22, 38.94166769125196)","(13, 16.93196407166009)","(27, 9.904599668298152)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/neversayneveragain.txt,"(3, 59.082724329529924)","(30, 11.001919397711816)","(28, 8.841323160365057)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/robertantonwilson.txt,"(30, 44.93399630278751)","(8, 19.18581419974985)","(13, 9.360307099233326)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kenwarwick.txt,"(5, 62.33911538069704)","(3, 15.639202558095342)","(30, 10.306668433963814)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/elicohen.txt,"(14, 59.27856075138458)","(30, 27.872025618766937)","(7, 5.812739999777494)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/criminalrecord.txt,"(7, 54.49773265360616)","(10, 17.737825211219125)","(13, 16.11308064673798)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/islaminlondon.txt,"(26, 38.890544083725565)","(6, 31.35083045969686)","(14, 14.09461143077643)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thomasbeecham.txt,"(21, 49.25502362563753)","(30, 37.73456938731358)","(13, 3.3360655841861027)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/solarpower.txt,"(24, 37.827216136607774)","(1, 33.059471812093946)","(19, 17.344779805534728)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/surrey.txt,"(26, 73.48634279374997)","(30, 9.426914950476505)","(6, 6.729151306665624)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kenkeeler.txt,"(5, 35.899396526867164)","(30, 24.104100661389253)","(3, 19.243279372001307)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gottfridsvartholm.txt,"(10, 41.9901952164709)","(7, 39.592352921721705)","(30, 8.302676348875057)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofnewagemusicart.txt,"(4, 60.22907292902781)","(21, 29.348207640666818)","(3, 4.444804767196645)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/winch.txt,"(12, 46.932112366530205)","(2, 24.012527866256818)","(20, 12.89070145608078)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/britishundergraduate.txt,"(18, 74.87410310392994)","(13, 15.201787172991402)","(27, 3.8281892452028297)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofvideohostingse.txt,"(10, 77.30811083271576)","(25, 7.468520568674071)","(1, 5.370333846318801)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/newssatire.txt,"(5, 42.36992864441789)","(13, 15.063871333413081)","(10, 12.634900209825156)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/garryhoy.txt,"(28, 28.32487298777176)","(30, 19.276304730742076)","(26, 10.989928947776937)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/specialtymedicine.txt,"(18, 76.16351649998224)","(22, 18.39043341195776)","(13, 1.8110727586742998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/statueofliberty.txt,"(20, 40.18320695846104)","(30, 21.89045530827664)","(7, 10.746780541157298)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michaelwolffjournali.txt,"(7, 40.45533637757072)","(30, 40.132266007732774)","(10, 5.315410179919537)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dedanites.txt,"(11, 50.742308897082175)","(6, 17.843813818221513)","(30, 12.492093029832365)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/digitalassetmanageme.txt,"(25, 45.7573885810301)","(1, 23.405682239597674)","(13, 14.987589563040396)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/talaatpasha.txt,"(14, 65.36013525211027)","(30, 10.344442606990745)","(13, 7.722999405800664)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/evanseinfeld.txt,"(21, 29.209037043014714)","(3, 22.780068375099873)","(5, 21.29636451537694)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/informationprivacy.txt,"(10, 49.805509434567504)","(13, 28.577386067952048)","(1, 8.691719349252065)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cacodemon.txt,"(23, 50.303222790506965)","(28, 22.71166544808458)","(13, 7.32450006177289)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jujihoon.txt,"(3, 56.28942003674665)","(15, 24.020315912359447)","(7, 8.118495798287274)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dualrole.txt,"(3, 66.02728818165166)","(30, 9.131522980698197)","(13, 7.078388668792295)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/larasetrakian.txt,"(14, 23.24187337023456)","(7, 19.58793022286141)","(5, 12.26149482092288)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dakotafanning.txt,"(3, 60.48029307205327)","(28, 10.2672912757656)","(30, 10.111673169502279)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sensesfail.txt,"(21, 86.12228391819504)","(28, 4.154303841712465)","(30, 2.9193864581067803)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fatwa.txt,"(14, 39.72988546690999)","(13, 25.43046303168866)","(8, 21.507528062570575)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/keithlmoore.txt,"(18, 37.66201123231143)","(30, 22.602093079467412)","(27, 16.899384210711332)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nsrailinfratrust.txt,"(1, 74.22899406767026)","(26, 22.75969805071477)","(11, 1.5305187897836598)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kickassfilm.txt,"(3, 54.15494724579756)","(28, 16.96567696934899)","(30, 7.219647438203728)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aardvark.txt,"(12, 33.853686445089714)","(6, 17.354082572148783)","(22, 15.851837059043808)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williamtorreyharris.txt,"(8, 26.006602640117336)","(13, 21.61339889693531)","(27, 19.979932922247542)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ur144.txt,"(22, 64.87117559606637)","(7, 15.227026433887378)","(24, 14.670965780707872)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/clementibusinterchan.txt,"(26, 84.7200140984387)","(15, 7.806744298043911)","(1, 3.5933214260162654)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cyberpunk.txt,"(3, 38.418987499513726)","(13, 17.681890037623223)","(30, 11.01942512870821)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/planogram.txt,"(1, 50.84228656242244)","(13, 20.06646121955297)","(19, 14.170685163233179)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/klismaphilia.txt,"(22, 69.0170146831632)","(13, 17.827940525312876)","(24, 3.7904859927149315)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/g2a.txt,"(1, 40.661429453999574)","(23, 17.494223156018034)","(10, 15.409524524107848)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stjamesspark.txt,"(26, 64.94479558731464)","(30, 25.937695776164105)","(6, 7.602436968257378)"
